cidade_match,BAIRRO DO FATO,ano,mes,count
Maceio,Ponta da Terra,2014,4,1
Maceio,Ponta da Terra,2014,8,1
Maceio,Ponta da Terra,2014,12,1
Maceio,Ponta da Terra,2015,2,1
Maceio,Ponta da Terra,2016,8,1
Maceio,Ponta da Terra,2016,11,1
Maceio,Ponta da Terra,2017,3,1
Maceio,Ponta da Terra,2017,4,1
Maceio,Ponta da Terra,2017,7,1
Maceio,Ponta da Terra,2018,3,1
Maceio,Ponta da Terra,2018,4,1
Maceio,Ponta da Terra,2018,11,1
Maceio,Ponta da Terra,2019,3,1
Maceio,Ponta da Terra,2019,4,1
Maceio,Ponta da Terra,2019,10,1
Maceio,Ponta da Terra,2022,7,1
Maceio,Ponta da Terra,2022,10,1
Maceio,Ponta da Terra,2023,1,1
Maceio,Ponta da Terra,2023,2,1
Maceio,Ponta da Terra,2023,4,1
Maceio,Ponta da Terra,2024,1,1
Maceio,Ponta da Terra,2024,8,1
Maceio,Ponta da Terra,2025,4,1
Maceio,Ponta da Terra,2025,9,1
Maceio,Ponta da Terra,2025,11,1
Maceio,Ponta da Terra,2026,1,1
Maceio,Pontal da Barra,2012,1,1
Maceio,Pontal da Barra,2012,4,1
Maceio,Pontal da Barra,2013,1,1
Maceio,Pontal da Barra,2013,5,1
Maceio,Pontal da Barra,2013,6,2
Maceio,Pontal da Barra,2013,7,1
Maceio,Pontal da Barra,2014,4,1
Maceio,Pontal da Barra,2014,5,1
Maceio,Pontal da Barra,2014,7,1
Maceio,Pontal da Barra,2014,11,1
Maceio,Pontal da Barra,2015,2,1
Maceio,Pontal da Barra,2015,8,1
Maceio,Pontal da Barra,2016,7,1
Maceio,Pontal da Barra,2016,12,1
Maceio,Pontal da Barra,2017,3,3
Maceio,Pontal da Barra,2017,4,2
Maceio,Pontal da Barra,2017,12,1
Maceio,Pontal da Barra,2018,1,1
Maceio,Pontal da Barra,2018,3,2
Maceio,Pontal da Barra,2018,4,2
Maceio,Pontal da Barra,2018,5,1
Maceio,Pontal da Barra,2018,7,1
Maceio,Pontal da Barra,2018,8,2
Maceio,Pontal da Barra,2019,2,1
Maceio,Pontal da Barra,2019,8,1
Maceio,Pontal da Barra,2019,9,1
Maceio,Pontal da Barra,2019,10,1
Maceio,Pontal da Barra,2020,3,1
Maceio,Pontal da Barra,2021,10,1
Maceio,Pontal da Barra,2022,3,1
Maceio,Pontal da Barra,2022,7,1
Maceio,Pontal da Barra,2022,9,1
Maceio,Pontal da Barra,2023,2,1
Maceio,Pontal da Barra,2024,3,1
Maceio,Pontal da Barra,2024,5,1
Maceio,Pontal da Barra,2025,6,2
Maceio,Pontal da Barra,2025,7,1
Maceio,Pontal da Barra,2025,8,1
Maceio,Pontal da Barra,2026,2,2
Maceio,Poço,2012,1,2
Maceio,Poço,2012,3,2
Maceio,Poço,2012,4,1
Maceio,Poço,2012,5,2
Maceio,Poço,2012,6,1
Maceio,Poço,2012,7,2
Maceio,Poço,2012,8,2
Maceio,Poço,2012,9,1
Maceio,Poço,2012,10,2
Maceio,Poço,2012,11,1
Maceio,Poço,2013,1,6
Maceio,Poço,2013,3,2
Maceio,Poço,2013,4,3
Maceio,Poço,2013,5,1
Maceio,Poço,2013,6,1
Maceio,Poço,2013,7,2
Maceio,Poço,2013,10,1
Maceio,Poço,2013,11,1
Maceio,Poço,2013,12,1
Maceio,Poço,2014,1,2
Maceio,Poço,2014,3,1
Maceio,Poço,2014,6,2
Maceio,Poço,2014,7,2
Maceio,Poço,2014,8,1
Maceio,Poço,2014,11,2
Maceio,Poço,2015,1,1
Maceio,Poço,2015,4,1
Maceio,Poço,2015,6,2
Maceio,Poço,2015,7,1
Maceio,Poço,2015,9,1
Maceio,Poço,2016,2,1
Maceio,Poço,2016,4,3
Maceio,Poço,2016,5,1
Maceio,Poço,2016,7,1
Maceio,Poço,2016,10,3
Maceio,Poço,2016,11,1
Maceio,Poço,2017,1,1
Maceio,Poço,2017,2,1
Maceio,Poço,2017,3,2
Maceio,Poço,2017,4,1
Maceio,Poço,2017,7,1
Maceio,Poço,2017,8,1
Maceio,Poço,2018,1,1
Maceio,Poço,2018,3,1
Maceio,Poço,2018,4,1
Maceio,Poço,2018,6,1
Maceio,Poço,2019,1,1
Maceio,Poço,2019,5,1
Maceio,Poço,2019,7,2
Maceio,Poço,2019,12,1
Maceio,Poço,2020,1,1
Maceio,Poço,2020,3,1
Maceio,Poço,2020,4,1
Maceio,Poço,2020,6,1
Maceio,Poço,2020,8,2
Maceio,Poço,2020,9,2
Maceio,Poço,2021,1,1
Maceio,Poço,2021,2,1
Maceio,Poço,2021,4,1
Maceio,Poço,2021,5,1
Maceio,Poço,2021,9,2
Maceio,Poço,2021,10,2
Maceio,Poço,2022,5,1
Maceio,Poço,2022,6,1
Maceio,Poço,2022,7,1
Maceio,Poço,2023,4,1
Maceio,Poço,2023,7,1
Maceio,Poço,2023,8,1
Maceio,Poço,2023,9,4
Maceio,Poço,2023,12,1
Maceio,Poço,2024,1,1
Maceio,Poço,2024,2,1
Maceio,Poço,2024,3,2
Maceio,Poço,2024,5,2
Maceio,Poço,2024,9,1
Maceio,Poço,2024,10,1
Maceio,Poço,2024,11,2
Maceio,Poço,2024,12,1
Maceio,Poço,2025,3,2
Maceio,Poço,2025,5,2
Maceio,Poço,2025,11,1
Maceio,Prado,2012,2,1
Maceio,Prado,2012,3,1
Maceio,Prado,2012,4,1
Maceio,Prado,2012,6,1
Maceio,Prado,2012,7,1
Maceio,Prado,2012,8,2
Maceio,Prado,2012,10,2
Maceio,Prado,2012,11,2
Maceio,Prado,2012,12,1
Maceio,Prado,2013,1,1
Maceio,Prado,2013,2,1
Maceio,Prado,2013,3,2
Maceio,Prado,2013,6,1
Maceio,Prado,2013,8,1
Maceio,Prado,2013,11,1
Maceio,Prado,2013,12,1
Maceio,Prado,2014,2,1
Maceio,Prado,2014,3,2
Maceio,Prado,2014,4,2
Maceio,Prado,2014,5,2
Maceio,Prado,2014,8,3
Maceio,Prado,2014,11,2
Maceio,Prado,2015,1,1
Maceio,Prado,2015,2,2
Maceio,Prado,2015,3,2
Maceio,Prado,2015,4,1
Maceio,Prado,2015,6,1
Maceio,Prado,2015,9,1
Maceio,Prado,2016,2,1
Maceio,Prado,2016,6,1
Maceio,Prado,2016,9,1
Maceio,Prado,2016,10,1
Maceio,Prado,2016,11,1
Maceio,Prado,2017,1,1
Maceio,Prado,2017,2,1
Maceio,Prado,2017,3,1
Maceio,Prado,2017,5,1
Maceio,Prado,2017,6,1
Maceio,Prado,2017,10,1
Maceio,Prado,2017,11,1
Maceio,Prado,2017,12,1
Maceio,Prado,2018,6,1
Maceio,Prado,2018,10,1
Maceio,Prado,2020,2,1
Maceio,Prado,2020,4,1
Maceio,Prado,2020,8,2
Maceio,Prado,2020,11,1
Maceio,Prado,2020,12,1
Maceio,Prado,2021,1,1
Maceio,Prado,2021,8,1
Maceio,Prado,2021,9,1
Maceio,Prado,2021,11,1
Maceio,Prado,2022,1,1
Maceio,Prado,2022,8,1
Maceio,Prado,2023,3,1
Maceio,Prado,2023,5,1
Maceio,Prado,2024,1,1
Maceio,Prado,2024,3,1
Maceio,Prado,2024,9,2
Maceio,Prado,2024,11,1
Maceio,Prado,2025,1,1
Maceio,Prado,2025,2,1
Maceio,Prado,2025,6,1
Maceio,Prado,2025,11,1
Maceio,Riacho Doce,2012,2,1
Maceio,Riacho Doce,2012,3,2
Maceio,Riacho Doce,2012,5,3
Maceio,Riacho Doce,2012,7,2
Maceio,Riacho Doce,2012,9,1
Maceio,Riacho Doce,2012,12,1
Maceio,Riacho Doce,2013,1,1
Maceio,Riacho Doce,2013,5,1
Maceio,Riacho Doce,2013,10,1
Maceio,Riacho Doce,2013,12,3
Maceio,Riacho Doce,2014,3,1
Maceio,Riacho Doce,2014,4,1
Maceio,Riacho Doce,2014,5,1
Maceio,Riacho Doce,2014,9,1
Maceio,Riacho Doce,2014,11,2
Maceio,Riacho Doce,2015,1,1
Maceio,Riacho Doce,2015,2,1
Maceio,Riacho Doce,2015,4,1
Maceio,Riacho Doce,2015,6,1
Maceio,Riacho Doce,2015,8,1
Maceio,Riacho Doce,2016,1,1
Maceio,Riacho Doce,2016,4,1
Maceio,Riacho Doce,2016,11,2
Maceio,Riacho Doce,2017,1,1
Maceio,Riacho Doce,2017,2,1
Maceio,Riacho Doce,2017,4,1
Maceio,Riacho Doce,2017,7,2
Maceio,Riacho Doce,2017,10,1
Maceio,Riacho Doce,2019,1,2
Maceio,Riacho Doce,2019,5,1
Maceio,Riacho Doce,2020,3,1
Maceio,Riacho Doce,2021,1,2
Maceio,Riacho Doce,2021,4,1
Maceio,Riacho Doce,2021,8,1
Maceio,Riacho Doce,2021,10,1
Maceio,Riacho Doce,2022,1,1
Maceio,Riacho Doce,2022,3,2
Maceio,Riacho Doce,2022,4,2
Maceio,Riacho Doce,2022,5,1
Maceio,Riacho Doce,2022,9,2
Maceio,Riacho Doce,2023,2,1
Maceio,Riacho Doce,2023,3,1
Maceio,Riacho Doce,2023,4,1
Maceio,Riacho Doce,2023,7,1
Maceio,Riacho Doce,2023,8,1
Maceio,Riacho Doce,2023,10,1
Maceio,Riacho Doce,2023,11,2
Maceio,Riacho Doce,2024,1,1
Maceio,Riacho Doce,2024,3,1
Maceio,Riacho Doce,2024,5,1
Maceio,Riacho Doce,2024,6,1
Maceio,Riacho Doce,2024,9,1
Maceio,Riacho Doce,2025,2,2
Maceio,Riacho Doce,2025,4,3
Maceio,Riacho Doce,2025,5,1
Maceio,Riacho Doce,2026,2,1
Maceio,Riacho Doce,2026,3,1
Maceio,Rio Novo,2012,1,2
Maceio,Rio Novo,2012,3,2
Maceio,Rio Novo,2012,4,2
Maceio,Rio Novo,2012,5,1
Maceio,Rio Novo,2012,6,1
Maceio,Rio Novo,2012,7,2
Maceio,Rio Novo,2013,4,1
Maceio,Rio Novo,2013,5,2
Maceio,Rio Novo,2013,7,2
Maceio,Rio Novo,2013,9,1
Maceio,Rio Novo,2013,11,4
Maceio,Rio Novo,2013,12,1
Maceio,Rio Novo,2014,1,1
Maceio,Rio Novo,2014,4,1
Maceio,Rio Novo,2014,10,1
Maceio,Rio Novo,2015,1,1
Maceio,Rio Novo,2015,2,1
Maceio,Rio Novo,2015,3,1
Maceio,Rio Novo,2015,4,1
Maceio,Rio Novo,2015,8,1
Maceio,Rio Novo,2015,9,1
Maceio,Rio Novo,2016,9,3
Maceio,Rio Novo,2016,11,1
Maceio,Rio Novo,2017,3,1
Maceio,Rio Novo,2017,5,1
Maceio,Rio Novo,2018,1,1
Maceio,Rio Novo,2018,9,1
Maceio,Rio Novo,2018,11,1
Maceio,Rio Novo,2019,2,1
Maceio,Rio Novo,2019,4,2
Maceio,Rio Novo,2019,12,1
Maceio,Rio Novo,2020,1,1
Maceio,Rio Novo,2020,5,2
Maceio,Rio Novo,2020,11,1
Maceio,Rio Novo,2020,12,1
Maceio,Rio Novo,2021,2,1
Maceio,Rio Novo,2021,4,1
Maceio,Rio Novo,2021,5,1
Maceio,Rio Novo,2022,6,1
Maceio,Rio Novo,2022,11,1
Maceio,Rio Novo,2023,3,1
Maceio,Rio Novo,2023,8,1
Maceio,Rio Novo,2023,12,1
Maceio,Rio Novo,2024,1,1
Maceio,Rio Novo,2024,6,1
Maceio,Rio Novo,2026,4,1
Maceio,Santa Amélia,2012,2,1
Maceio,Santa Amélia,2012,3,1
Maceio,Santa Amélia,2012,7,2
Maceio,Santa Amélia,2012,8,2
Maceio,Santa Amélia,2012,9,2
Maceio,Santa Amélia,2012,10,1
Maceio,Santa Amélia,2012,12,1
Maceio,Santa Amélia,2013,2,2
Maceio,Santa Amélia,2013,3,2
Maceio,Santa Amélia,2013,5,1
Maceio,Santa Amélia,2013,6,1
Maceio,Santa Amélia,2013,7,1
Maceio,Santa Amélia,2013,11,1
Maceio,Santa Amélia,2013,12,1
Maceio,Santa Amélia,2014,2,1
Maceio,Santa Amélia,2014,5,1
Maceio,Santa Amélia,2014,6,1
Maceio,Santa Amélia,2014,7,1
Maceio,Santa Amélia,2014,8,1
Maceio,Santa Amélia,2014,11,1
Maceio,Santa Amélia,2014,12,1
Maceio,Santa Amélia,2015,3,1
Maceio,Santa Amélia,2015,4,1
Maceio,Santa Amélia,2016,3,1
Maceio,Santa Amélia,2016,4,1
Maceio,Santa Amélia,2017,1,1
Maceio,Santa Amélia,2017,3,1
Maceio,Santa Amélia,2018,7,1
Maceio,Santa Amélia,2019,5,1
Maceio,Santa Amélia,2019,12,1
Maceio,Santa Amélia,2020,1,1
Maceio,Santa Amélia,2020,2,2
Maceio,Santa Amélia,2021,7,1
Maceio,Santa Amélia,2021,10,1
Maceio,Santa Amélia,2021,11,2
Maceio,Santa Amélia,2022,3,1
Maceio,Santa Amélia,2022,10,1
Maceio,Santa Amélia,2022,11,1
Maceio,Santa Amélia,2022,12,2
Maceio,Santa Amélia,2023,1,1
Maceio,Santa Amélia,2023,3,1
Maceio,Santa Amélia,2023,10,1
Maceio,Santa Amélia,2024,1,2
Maceio,Santa Amélia,2024,7,1
Maceio,Santa Amélia,2024,11,1
Maceio,Santa Amélia,2025,2,1
Maceio,Santa Amélia,2025,4,1
Maceio,Santa Amélia,2026,1,2
Maceio,Santa Lúcia,2012,1,1
Maceio,Santa Lúcia,2012,3,2
Maceio,Santa Lúcia,2012,5,1
Maceio,Santa Lúcia,2012,6,1
Maceio,Santa Lúcia,2012,7,3
Maceio,Santa Lúcia,2012,8,2
Maceio,Santa Lúcia,2012,9,1
Maceio,Santa Lúcia,2012,10,1
Maceio,Santa Lúcia,2012,11,1
Maceio,Santa Lúcia,2012,12,1
Maceio,Santa Lúcia,2013,1,5
Maceio,Santa Lúcia,2013,2,1
Maceio,Santa Lúcia,2013,3,1
Maceio,Santa Lúcia,2013,6,3
Maceio,Santa Lúcia,2013,7,1
Maceio,Santa Lúcia,2013,8,3
Maceio,Santa Lúcia,2013,9,1
Maceio,Santa Lúcia,2013,11,4
Maceio,Santa Lúcia,2014,2,2
Maceio,Santa Lúcia,2014,3,2
Maceio,Santa Lúcia,2014,4,2
Maceio,Santa Lúcia,2014,5,2
Maceio,Santa Lúcia,2014,6,4
Maceio,Santa Lúcia,2014,7,2
Maceio,Santa Lúcia,2014,8,1
Maceio,Santa Lúcia,2014,9,1
Maceio,Santa Lúcia,2014,10,1
Maceio,Santa Lúcia,2014,11,1
Maceio,Santa Lúcia,2014,12,1
Maceio,Santa Lúcia,2015,1,1
Maceio,Santa Lúcia,2015,4,1
Maceio,Santa Lúcia,2015,5,1
Maceio,Santa Lúcia,2015,6,1
Maceio,Santa Lúcia,2015,7,1
Maceio,Santa Lúcia,2015,8,1
Maceio,Santa Lúcia,2015,9,1
Maceio,Santa Lúcia,2015,10,1
Maceio,Santa Lúcia,2015,11,2
Maceio,Santa Lúcia,2016,1,2
Maceio,Santa Lúcia,2016,5,4
Maceio,Santa Lúcia,2016,7,3
Maceio,Santa Lúcia,2016,9,3
Maceio,Santa Lúcia,2016,10,1
Maceio,Santa Lúcia,2016,11,2
Maceio,Santa Lúcia,2016,12,3
Maceio,Santa Lúcia,2017,2,3
Maceio,Santa Lúcia,2017,3,2
Maceio,Santa Lúcia,2017,4,1
Maceio,Santa Lúcia,2017,5,2
Maceio,Santa Lúcia,2017,6,2
Maceio,Santa Lúcia,2017,8,1
Maceio,Santa Lúcia,2017,9,1
Maceio,Santa Lúcia,2017,10,1
Maceio,Santa Lúcia,2017,11,1
Maceio,Santa Lúcia,2017,12,1
Maceio,Santa Lúcia,2018,1,1
Maceio,Santa Lúcia,2018,2,3
Maceio,Santa Lúcia,2018,3,1
Maceio,Santa Lúcia,2018,6,2
Maceio,Santa Lúcia,2018,7,1
Maceio,Santa Lúcia,2018,8,1
Maceio,Santa Lúcia,2018,9,1
Maceio,Santa Lúcia,2018,12,2
Maceio,Santa Lúcia,2019,1,1
Maceio,Santa Lúcia,2019,2,2
Maceio,Santa Lúcia,2019,3,1
Maceio,Santa Lúcia,2019,5,1
Maceio,Santa Lúcia,2019,6,1
Maceio,Santa Lúcia,2019,7,1
Maceio,Santa Lúcia,2019,10,1
Maceio,Santa Lúcia,2020,2,1
Maceio,Santa Lúcia,2020,3,1
Maceio,Santa Lúcia,2020,4,1
Maceio,Santa Lúcia,2020,8,2
Maceio,Santa Lúcia,2020,9,1
Maceio,Santa Lúcia,2020,10,1
Maceio,Santa Lúcia,2020,11,1
Maceio,Santa Lúcia,2020,12,1
Maceio,Santa Lúcia,2021,1,1
Maceio,Santa Lúcia,2021,2,1
Maceio,Santa Lúcia,2021,5,1
Maceio,Santa Lúcia,2021,12,1
Maceio,Santa Lúcia,2022,2,1
Maceio,Santa Lúcia,2022,3,1
Maceio,Santa Lúcia,2022,5,1
Maceio,Santa Lúcia,2022,6,1
Maceio,Santa Lúcia,2022,9,2
Maceio,Santa Lúcia,2022,12,1
Maceio,Santa Lúcia,2023,6,2
Maceio,Santa Lúcia,2023,10,1
Maceio,Santa Lúcia,2023,11,1
Maceio,Santa Lúcia,2023,12,2
Maceio,Santa Lúcia,2024,1,1
Maceio,Santa Lúcia,2024,2,1
Maceio,Santa Lúcia,2024,3,1
Maceio,Santa Lúcia,2024,4,1
Maceio,Santa Lúcia,2024,7,1
Maceio,Santa Lúcia,2024,10,1
Maceio,Santa Lúcia,2024,12,2
Maceio,Santa Lúcia,2025,1,2
Maceio,Santa Lúcia,2025,6,1
Maceio,Santa Lúcia,2025,10,1
Maceio,Santa Lúcia,2025,11,1
Maceio,Santa Lúcia,2025,12,1
Maceio,Santa Lúcia,2026,1,1
Maceio,Santa Lúcia,2026,2,1
Maceio,Santa Lúcia,2026,3,1
Maceio,Santo Amaro,2012,2,1
Maceio,Santo Amaro,2012,5,2
Maceio,Santo Amaro,2013,2,1
Maceio,Santo Amaro,2014,2,1
Maceio,Santo Amaro,2014,4,1
Maceio,Santo Amaro,2016,1,1
Maceio,Santo Amaro,2018,2,1
Maceio,Santo Amaro,2018,11,1
Maceio,Santo Amaro,2020,12,1
Maceio,Santo Amaro,2021,1,1
Maceio,Santo Amaro,2023,12,1
Maceio,Santo Amaro,2024,4,1
Maceio,Santos Dumont,2012,1,2
Maceio,Santos Dumont,2012,2,3
Maceio,Santos Dumont,2012,3,3
Maceio,Santos Dumont,2012,4,1
Maceio,Santos Dumont,2012,5,2
Maceio,Santos Dumont,2012,6,5
Maceio,Santos Dumont,2012,7,2
Maceio,Santos Dumont,2012,8,3
Maceio,Santos Dumont,2012,9,4
Maceio,Santos Dumont,2012,11,1
Maceio,Santos Dumont,2012,12,1
Maceio,Santos Dumont,2013,3,1
Maceio,Santos Dumont,2013,4,3
Maceio,Santos Dumont,2013,5,1
Maceio,Santos Dumont,2013,6,1
Maceio,Santos Dumont,2013,9,1
Maceio,Santos Dumont,2013,10,2
Maceio,Santos Dumont,2013,11,2
Maceio,Santos Dumont,2013,12,3
Maceio,Santos Dumont,2014,1,4
Maceio,Santos Dumont,2014,2,2
Maceio,Santos Dumont,2014,3,1
Maceio,Santos Dumont,2014,4,2
Maceio,Santos Dumont,2014,5,1
Maceio,Santos Dumont,2014,6,4
Maceio,Santos Dumont,2014,7,1
Maceio,Santos Dumont,2014,8,2
Maceio,Santos Dumont,2014,9,2
Maceio,Santos Dumont,2014,10,1
Maceio,Santos Dumont,2014,11,2
Maceio,Santos Dumont,2014,12,2
Maceio,Santos Dumont,2015,1,1
Maceio,Santos Dumont,2015,6,1
Maceio,Santos Dumont,2015,7,1
Maceio,Santos Dumont,2015,9,1
Maceio,Santos Dumont,2015,10,1
Maceio,Santos Dumont,2015,11,1
Maceio,Santos Dumont,2015,12,1
Maceio,Santos Dumont,2016,4,1
Maceio,Santos Dumont,2016,6,1
Maceio,Santos Dumont,2017,1,1
Maceio,Santos Dumont,2017,2,2
Maceio,Santos Dumont,2017,3,1
Maceio,Santos Dumont,2017,4,5
Maceio,Santos Dumont,2017,6,2
Maceio,Santos Dumont,2017,7,2
Maceio,Santos Dumont,2017,9,1
Maceio,Santos Dumont,2017,10,6
Maceio,Santos Dumont,2017,11,2
Maceio,Santos Dumont,2017,12,2
Maceio,Santos Dumont,2018,2,1
Maceio,Santos Dumont,2018,3,2
Maceio,Santos Dumont,2018,4,1
Maceio,Santos Dumont,2018,5,1
Maceio,Santos Dumont,2018,7,2
Maceio,Santos Dumont,2018,9,1
Maceio,Santos Dumont,2018,10,1
Maceio,Santos Dumont,2018,12,2
Maceio,Santos Dumont,2019,5,1
Maceio,Santos Dumont,2019,9,1
Maceio,Santos Dumont,2019,12,1
Maceio,Santos Dumont,2020,1,1
Maceio,Santos Dumont,2020,2,1
Maceio,Santos Dumont,2020,4,3
Maceio,Santos Dumont,2020,5,2
Maceio,Santos Dumont,2020,6,2
Maceio,Santos Dumont,2020,10,1
Maceio,Santos Dumont,2020,11,3
Maceio,Santos Dumont,2020,12,3
Maceio,Santos Dumont,2021,3,1
Maceio,Santos Dumont,2021,4,1
Maceio,Santos Dumont,2021,5,1
Maceio,Santos Dumont,2021,6,1
Maceio,Santos Dumont,2021,8,2
Maceio,Santos Dumont,2021,9,1
Maceio,Santos Dumont,2021,11,2
Maceio,Santos Dumont,2021,12,1
Maceio,Santos Dumont,2022,1,1
Maceio,Santos Dumont,2022,4,1
Maceio,Santos Dumont,2022,7,2
Maceio,Santos Dumont,2022,11,2
Maceio,Santos Dumont,2023,1,1
Maceio,Santos Dumont,2023,3,2
Maceio,Santos Dumont,2023,4,3
Maceio,Santos Dumont,2023,5,1
Maceio,Santos Dumont,2023,9,1
Maceio,Santos Dumont,2023,10,1
Maceio,Santos Dumont,2023,11,2
Maceio,Santos Dumont,2023,12,1
Maceio,Santos Dumont,2024,2,2
Maceio,Santos Dumont,2024,5,2
Maceio,Santos Dumont,2024,6,2
Maceio,Santos Dumont,2024,9,2
Maceio,Santos Dumont,2024,10,3
Maceio,Santos Dumont,2024,11,1
Maceio,Santos Dumont,2025,3,1
Maceio,Santos Dumont,2025,4,1
Maceio,Santos Dumont,2025,8,1
Maceio,Santos Dumont,2025,9,2
Maceio,Santos Dumont,2025,10,2
Maceio,Santos Dumont,2025,11,1
Maceio,Santos Dumont,2026,1,1
Maceio,Santos Dumont,2026,4,1
Maceio,Serraria,2012,7,1
Maceio,Serraria,2012,8,1
Maceio,Serraria,2012,11,1
Maceio,Serraria,2013,2,1
Maceio,Serraria,2013,4,2
Maceio,Serraria,2013,5,2
Maceio,Serraria,2013,6,1
Maceio,Serraria,2013,10,1
Maceio,Serraria,2013,11,1
Maceio,Serraria,2013,12,2
Maceio,Serraria,2014,1,1
Maceio,Serraria,2014,2,1
Maceio,Serraria,2014,4,1
Maceio,Serraria,2014,6,1
Maceio,Serraria,2014,7,1
Maceio,Serraria,2014,10,2
Maceio,Serraria,2014,11,2
Maceio,Serraria,2015,1,1
Maceio,Serraria,2015,4,1
Maceio,Serraria,2015,9,1
Maceio,Serraria,2016,4,1
Maceio,Serraria,2016,7,1
Maceio,Serraria,2016,12,1
Maceio,Serraria,2017,2,3
Maceio,Serraria,2017,4,1
Maceio,Serraria,2017,6,1
Maceio,Serraria,2018,4,1
Maceio,Serraria,2018,6,1
Maceio,Serraria,2018,7,1
Maceio,Serraria,2018,9,1
Maceio,Serraria,2019,10,1
Maceio,Serraria,2020,4,1
Maceio,Serraria,2020,5,1
Maceio,Serraria,2020,9,2
Maceio,Serraria,2020,10,1
Maceio,Serraria,2021,1,1
Maceio,Serraria,2021,8,2
Maceio,Serraria,2021,10,1
Maceio,Serraria,2022,2,1
Maceio,Serraria,2022,11,1
Maceio,Serraria,2023,1,1
Maceio,Serraria,2023,6,1
Maceio,Serraria,2023,10,1
Maceio,Serraria,2024,5,2
Maceio,Serraria,2025,1,1
Maceio,Serraria,2025,4,2
Maceio,Serraria,2025,8,1
Maceio,Serraria,2025,11,1
Maceio,Serraria,2026,1,1
Maceio,Serraria,2026,2,1
Maceio,São Jorge,2012,3,1
Maceio,São Jorge,2012,4,1
Maceio,São Jorge,2012,5,1
Maceio,São Jorge,2012,6,1
Maceio,São Jorge,2012,10,1
Maceio,São Jorge,2012,11,1
Maceio,São Jorge,2012,12,1
Maceio,São Jorge,2013,3,1
Maceio,São Jorge,2013,8,1
Maceio,São Jorge,2014,3,1
Maceio,São Jorge,2014,5,1
Maceio,São Jorge,2014,10,1
Maceio,São Jorge,2014,11,1
Maceio,São Jorge,2015,1,1
Maceio,São Jorge,2015,2,1
Maceio,São Jorge,2015,3,1
Maceio,São Jorge,2015,4,2
Maceio,São Jorge,2015,9,1
Maceio,São Jorge,2015,10,1
Maceio,São Jorge,2015,11,1
Maceio,São Jorge,2015,12,1
Maceio,São Jorge,2016,5,1
Maceio,São Jorge,2016,6,1
Maceio,São Jorge,2016,8,1
Maceio,São Jorge,2016,12,2
Maceio,São Jorge,2017,2,1
Maceio,São Jorge,2017,4,2
Maceio,São Jorge,2017,5,1
Maceio,São Jorge,2017,7,2
Maceio,São Jorge,2017,8,1
Maceio,São Jorge,2017,10,1
Maceio,São Jorge,2017,12,1
Maceio,São Jorge,2018,1,2
Maceio,São Jorge,2018,4,1
Maceio,São Jorge,2018,9,1
Maceio,São Jorge,2019,8,1
Maceio,São Jorge,2019,10,1
Maceio,São Jorge,2020,2,1
Maceio,São Jorge,2020,3,2
Maceio,São Jorge,2020,6,1
Maceio,São Jorge,2020,10,1
Maceio,São Jorge,2020,12,1
Maceio,São Jorge,2021,4,1
Maceio,São Jorge,2021,8,1
Maceio,São Jorge,2022,4,1
Maceio,São Jorge,2022,5,1
Maceio,São Jorge,2022,9,2
Maceio,São Jorge,2022,10,2
Maceio,São Jorge,2022,12,3
Maceio,São Jorge,2023,5,1
Maceio,São Jorge,2023,11,1
Maceio,São Jorge,2025,3,1
Maceio,São Jorge,2025,10,1
Maceio,São Jorge,2026,1,1
Maceio,São Jorge,2026,4,2
Maceio,Tabuleiro do Martins,2012,1,8
Maceio,Tabuleiro do Martins,2012,2,5
Maceio,Tabuleiro do Martins,2012,3,7
Maceio,Tabuleiro do Martins,2012,4,6
Maceio,Tabuleiro do Martins,2012,5,3
Maceio,Tabuleiro do Martins,2012,6,5
Maceio,Tabuleiro do Martins,2012,7,4
Maceio,Tabuleiro do Martins,2012,8,8
Maceio,Tabuleiro do Martins,2012,9,2
Maceio,Tabuleiro do Martins,2012,10,6
Maceio,Tabuleiro do Martins,2012,11,6
Maceio,Tabuleiro do Martins,2012,12,5
Maceio,Tabuleiro do Martins,2013,1,6
Maceio,Tabuleiro do Martins,2013,2,2
Maceio,Tabuleiro do Martins,2013,3,2
Maceio,Tabuleiro do Martins,2013,4,5
Maceio,Tabuleiro do Martins,2013,5,6
Maceio,Tabuleiro do Martins,2013,6,8
Maceio,Tabuleiro do Martins,2013,7,3
Maceio,Tabuleiro do Martins,2013,8,6
Maceio,Tabuleiro do Martins,2013,9,8
Maceio,Tabuleiro do Martins,2013,10,7
Maceio,Tabuleiro do Martins,2013,11,8
Maceio,Tabuleiro do Martins,2013,12,1
Maceio,Tabuleiro do Martins,2014,1,4
Maceio,Tabuleiro do Martins,2014,2,2
Maceio,Tabuleiro do Martins,2014,3,3
Maceio,Tabuleiro do Martins,2014,4,6
Maceio,Tabuleiro do Martins,2014,5,3
Maceio,Tabuleiro do Martins,2014,6,4
Maceio,Tabuleiro do Martins,2014,7,4
Maceio,Tabuleiro do Martins,2014,8,4
Maceio,Tabuleiro do Martins,2014,9,2
Maceio,Tabuleiro do Martins,2014,10,6
Maceio,Tabuleiro do Martins,2014,11,6
Maceio,Tabuleiro do Martins,2014,12,2
Maceio,Tabuleiro do Martins,2015,1,1
Maceio,Tabuleiro do Martins,2015,2,3
