cidade_norm,ano,mes,count,ano_mes
Santa Luzia do Norte,2013,7,2,2013-07-01
Santa Luzia do Norte,2013,8,2,2013-08-01
Santa Luzia do Norte,2013,10,2,2013-10-01
Santa Luzia do Norte,2014,2,2,2014-02-01
Santa Luzia do Norte,2014,3,1,2014-03-01
Santa Luzia do Norte,2014,8,1,2014-08-01
Santa Luzia do Norte,2014,10,1,2014-10-01
Santa Luzia do Norte,2015,6,1,2015-06-01
Santa Luzia do Norte,2015,7,1,2015-07-01
Santa Luzia do Norte,2015,9,1,2015-09-01
Santa Luzia do Norte,2015,10,1,2015-10-01
Santa Luzia do Norte,2016,1,1,2016-01-01
Santa Luzia do Norte,2016,3,1,2016-03-01
Santa Luzia do Norte,2016,6,1,2016-06-01
Santa Luzia do Norte,2016,10,1,2016-10-01
Santa Luzia do Norte,2016,11,1,2016-11-01
Santa Luzia do Norte,2016,12,1,2016-12-01
Santa Luzia do Norte,2017,9,2,2017-09-01
Santa Luzia do Norte,2017,12,1,2017-12-01
Santa Luzia do Norte,2018,2,1,2018-02-01
Santa Luzia do Norte,2018,4,1,2018-04-01
Santa Luzia do Norte,2018,6,1,2018-06-01
Santa Luzia do Norte,2018,12,3,2018-12-01
Santa Luzia do Norte,2019,1,1,2019-01-01
Santa Luzia do Norte,2019,2,1,2019-02-01
Santa Luzia do Norte,2019,3,1,2019-03-01
Santa Luzia do Norte,2019,7,1,2019-07-01
Santa Luzia do Norte,2019,11,2,2019-11-01
Santa Luzia do Norte,2020,1,1,2020-01-01
Santa Luzia do Norte,2020,3,1,2020-03-01
Santa Luzia do Norte,2021,1,1,2021-01-01
Santa Luzia do Norte,2021,6,1,2021-06-01
Santa Luzia do Norte,2022,7,2,2022-07-01
Santa Luzia do Norte,2023,4,1,2023-04-01
Santa Luzia do Norte,2023,9,1,2023-09-01
Santa Luzia do Norte,2023,10,1,2023-10-01
Santa Luzia do Norte,2024,3,1,2024-03-01
Santa Luzia do Norte,2024,12,1,2024-12-01
Santa Luzia do Norte,2025,12,1,2025-12-01
Santana do Ipanema,2012,1,2,2012-01-01
Santana do Ipanema,2012,2,2,2012-02-01
Santana do Ipanema,2012,3,1,2012-03-01
Santana do Ipanema,2012,4,4,2012-04-01
Santana do Ipanema,2012,5,3,2012-05-01
Santana do Ipanema,2012,6,2,2012-06-01
Santana do Ipanema,2012,7,3,2012-07-01
Santana do Ipanema,2012,8,5,2012-08-01
Santana do Ipanema,2012,9,1,2012-09-01
Santana do Ipanema,2012,10,2,2012-10-01
Santana do Ipanema,2012,11,5,2012-11-01
Santana do Ipanema,2012,12,3,2012-12-01
Santana do Ipanema,2013,1,2,2013-01-01
Santana do Ipanema,2013,2,4,2013-02-01
Santana do Ipanema,2013,3,4,2013-03-01
Santana do Ipanema,2013,4,2,2013-04-01
Santana do Ipanema,2013,5,1,2013-05-01
Santana do Ipanema,2013,6,3,2013-06-01
Santana do Ipanema,2013,9,5,2013-09-01
Santana do Ipanema,2013,10,4,2013-10-01
Santana do Ipanema,2013,11,2,2013-11-01
Santana do Ipanema,2013,12,3,2013-12-01
Santana do Ipanema,2014,1,3,2014-01-01
Santana do Ipanema,2014,2,4,2014-02-01
Santana do Ipanema,2014,3,1,2014-03-01
Santana do Ipanema,2014,4,4,2014-04-01
Santana do Ipanema,2014,5,2,2014-05-01
Santana do Ipanema,2014,6,1,2014-06-01
Santana do Ipanema,2014,7,4,2014-07-01
Santana do Ipanema,2014,8,5,2014-08-01
Santana do Ipanema,2014,10,4,2014-10-01
Santana do Ipanema,2014,11,1,2014-11-01
Santana do Ipanema,2014,12,6,2014-12-01
Santana do Ipanema,2015,1,3,2015-01-01
Santana do Ipanema,2015,2,2,2015-02-01
Santana do Ipanema,2015,3,2,2015-03-01
Santana do Ipanema,2015,4,2,2015-04-01
Santana do Ipanema,2015,5,4,2015-05-01
Santana do Ipanema,2015,8,2,2015-08-01
Santana do Ipanema,2015,10,1,2015-10-01
Santana do Ipanema,2015,11,4,2015-11-01
Santana do Ipanema,2015,12,3,2015-12-01
Santana do Ipanema,2016,1,6,2016-01-01
Santana do Ipanema,2016,2,2,2016-02-01
Santana do Ipanema,2016,4,1,2016-04-01
Santana do Ipanema,2016,5,3,2016-05-01
Santana do Ipanema,2016,6,1,2016-06-01
Santana do Ipanema,2016,9,4,2016-09-01
Santana do Ipanema,2016,10,2,2016-10-01
Santana do Ipanema,2016,11,2,2016-11-01
Santana do Ipanema,2016,12,1,2016-12-01
Santana do Ipanema,2017,1,2,2017-01-01
Santana do Ipanema,2017,2,3,2017-02-01
Santana do Ipanema,2017,5,1,2017-05-01
Santana do Ipanema,2017,6,1,2017-06-01
Santana do Ipanema,2017,8,2,2017-08-01
Santana do Ipanema,2017,9,3,2017-09-01
Santana do Ipanema,2017,11,1,2017-11-01
Santana do Ipanema,2017,12,3,2017-12-01
Santana do Ipanema,2018,1,1,2018-01-01
Santana do Ipanema,2018,5,1,2018-05-01
Santana do Ipanema,2018,6,2,2018-06-01
Santana do Ipanema,2018,8,2,2018-08-01
Santana do Ipanema,2018,10,1,2018-10-01
Santana do Ipanema,2018,12,3,2018-12-01
Santana do Ipanema,2019,1,2,2019-01-01
Santana do Ipanema,2019,3,1,2019-03-01
Santana do Ipanema,2019,4,1,2019-04-01
Santana do Ipanema,2019,5,2,2019-05-01
Santana do Ipanema,2019,6,1,2019-06-01
Santana do Ipanema,2019,8,1,2019-08-01
Santana do Ipanema,2019,9,1,2019-09-01
Santana do Ipanema,2019,12,2,2019-12-01
Santana do Ipanema,2020,2,1,2020-02-01
Santana do Ipanema,2020,3,1,2020-03-01
Santana do Ipanema,2020,4,1,2020-04-01
Santana do Ipanema,2020,6,1,2020-06-01
Santana do Ipanema,2020,7,1,2020-07-01
Santana do Ipanema,2020,9,2,2020-09-01
Santana do Ipanema,2020,11,1,2020-11-01
Santana do Ipanema,2020,12,1,2020-12-01
Santana do Ipanema,2021,2,1,2021-02-01
Santana do Ipanema,2021,4,2,2021-04-01
Santana do Ipanema,2021,5,1,2021-05-01
Santana do Ipanema,2021,6,1,2021-06-01
Santana do Ipanema,2021,7,1,2021-07-01
Santana do Ipanema,2021,8,2,2021-08-01
Santana do Ipanema,2021,9,2,2021-09-01
Santana do Ipanema,2021,10,1,2021-10-01
Santana do Ipanema,2021,11,2,2021-11-01
Santana do Ipanema,2021,12,1,2021-12-01
Santana do Ipanema,2022,1,1,2022-01-01
Santana do Ipanema,2022,3,2,2022-03-01
Santana do Ipanema,2022,4,1,2022-04-01
Santana do Ipanema,2022,5,6,2022-05-01
Santana do Ipanema,2022,6,1,2022-06-01
Santana do Ipanema,2022,8,2,2022-08-01
Santana do Ipanema,2022,9,2,2022-09-01
Santana do Ipanema,2022,12,2,2022-12-01
Santana do Ipanema,2023,2,1,2023-02-01
Santana do Ipanema,2023,3,2,2023-03-01
Santana do Ipanema,2023,5,1,2023-05-01
Santana do Ipanema,2023,7,2,2023-07-01
Santana do Ipanema,2023,8,2,2023-08-01
Santana do Ipanema,2023,9,4,2023-09-01
Santana do Ipanema,2023,10,1,2023-10-01
Santana do Ipanema,2023,11,2,2023-11-01
Santana do Ipanema,2024,1,1,2024-01-01
Santana do Ipanema,2024,5,2,2024-05-01
Santana do Ipanema,2024,6,1,2024-06-01
Santana do Ipanema,2024,9,1,2024-09-01
Santana do Ipanema,2024,10,2,2024-10-01
Santana do Ipanema,2024,11,1,2024-11-01
Santana do Ipanema,2024,12,1,2024-12-01
Santana do Ipanema,2025,2,2,2025-02-01
Santana do Ipanema,2025,5,4,2025-05-01
Santana do Ipanema,2025,7,1,2025-07-01
Santana do Ipanema,2025,9,1,2025-09-01
Santana do Ipanema,2025,10,1,2025-10-01
Santana do Ipanema,2025,12,2,2025-12-01
Santana do Ipanema,2026,1,1,2026-01-01
Santana do Mundaú,2012,1,1,2012-01-01
Santana do Mundaú,2012,2,1,2012-02-01
Santana do Mundaú,2012,4,2,2012-04-01
Santana do Mundaú,2012,12,1,2012-12-01
Santana do Mundaú,2013,2,1,2013-02-01
Santana do Mundaú,2013,8,2,2013-08-01
Santana do Mundaú,2013,10,1,2013-10-01
Santana do Mundaú,2013,12,1,2013-12-01
Santana do Mundaú,2014,4,2,2014-04-01
Santana do Mundaú,2014,9,1,2014-09-01
Santana do Mundaú,2014,10,1,2014-10-01
Santana do Mundaú,2014,11,1,2014-11-01
Santana do Mundaú,2014,12,2,2014-12-01
Santana do Mundaú,2015,1,1,2015-01-01
Santana do Mundaú,2015,3,2,2015-03-01
Santana do Mundaú,2015,6,3,2015-06-01
Santana do Mundaú,2015,8,1,2015-08-01
Santana do Mundaú,2015,9,1,2015-09-01
Santana do Mundaú,2015,10,1,2015-10-01
Santana do Mundaú,2016,2,1,2016-02-01
Santana do Mundaú,2016,3,2,2016-03-01
Santana do Mundaú,2016,5,2,2016-05-01
Santana do Mundaú,2016,7,2,2016-07-01
Santana do Mundaú,2016,9,1,2016-09-01
Santana do Mundaú,2016,11,6,2016-11-01
Santana do Mundaú,2017,2,2,2017-02-01
Santana do Mundaú,2017,4,1,2017-04-01
Santana do Mundaú,2017,7,1,2017-07-01
Santana do Mundaú,2017,8,1,2017-08-01
Santana do Mundaú,2017,11,1,2017-11-01
Santana do Mundaú,2017,12,1,2017-12-01
Santana do Mundaú,2018,1,2,2018-01-01
Santana do Mundaú,2018,8,1,2018-08-01
Santana do Mundaú,2018,9,1,2018-09-01
Santana do Mundaú,2019,1,1,2019-01-01
Santana do Mundaú,2019,9,1,2019-09-01
Santana do Mundaú,2020,11,1,2020-11-01
Santana do Mundaú,2021,3,1,2021-03-01
Santana do Mundaú,2021,9,1,2021-09-01
Santana do Mundaú,2021,10,1,2021-10-01
Santana do Mundaú,2022,6,1,2022-06-01
Santana do Mundaú,2022,8,1,2022-08-01
Santana do Mundaú,2023,4,1,2023-04-01
Santana do Mundaú,2023,5,2,2023-05-01
Santana do Mundaú,2023,8,1,2023-08-01
Santana do Mundaú,2023,11,2,2023-11-01
Santana do Mundaú,2024,5,1,2024-05-01
Santana do Mundaú,2026,4,1,2026-04-01
Satuba,2012,1,3,2012-01-01
Satuba,2012,2,4,2012-02-01
Satuba,2012,5,3,2012-05-01
Satuba,2012,6,2,2012-06-01
Satuba,2012,7,1,2012-07-01
Satuba,2012,8,1,2012-08-01
Satuba,2012,9,3,2012-09-01
Satuba,2012,10,4,2012-10-01
Satuba,2012,11,2,2012-11-01
Satuba,2012,12,1,2012-12-01
Satuba,2013,1,2,2013-01-01
Satuba,2013,3,4,2013-03-01
Satuba,2013,4,2,2013-04-01
Satuba,2013,5,4,2013-05-01
Satuba,2013,6,2,2013-06-01
Satuba,2013,7,5,2013-07-01
Satuba,2013,8,2,2013-08-01
Satuba,2013,9,1,2013-09-01
Satuba,2013,11,6,2013-11-01
Satuba,2014,1,3,2014-01-01
Satuba,2014,3,4,2014-03-01
Satuba,2014,8,2,2014-08-01
Satuba,2014,9,2,2014-09-01
Satuba,2014,11,1,2014-11-01
Satuba,2015,3,1,2015-03-01
Satuba,2015,8,1,2015-08-01
Satuba,2016,2,1,2016-02-01
Satuba,2016,4,2,2016-04-01
Satuba,2016,5,1,2016-05-01
Satuba,2016,8,1,2016-08-01
Satuba,2016,11,2,2016-11-01
Satuba,2016,12,1,2016-12-01
Satuba,2017,2,1,2017-02-01
Satuba,2017,3,2,2017-03-01
Satuba,2017,6,1,2017-06-01
Satuba,2017,8,1,2017-08-01
Satuba,2017,9,1,2017-09-01
Satuba,2017,10,2,2017-10-01
Satuba,2018,4,1,2018-04-01
Satuba,2018,7,1,2018-07-01
Satuba,2018,9,1,2018-09-01
Satuba,2018,10,1,2018-10-01
Satuba,2018,12,1,2018-12-01
Satuba,2019,2,1,2019-02-01
Satuba,2019,3,1,2019-03-01
Satuba,2019,4,1,2019-04-01
Satuba,2019,5,2,2019-05-01
Satuba,2019,12,1,2019-12-01
Satuba,2020,1,1,2020-01-01
Satuba,2020,2,1,2020-02-01
Satuba,2020,3,1,2020-03-01
Satuba,2020,5,1,2020-05-01
Satuba,2021,3,2,2021-03-01
Satuba,2021,5,1,2021-05-01
Satuba,2021,6,1,2021-06-01
Satuba,2021,7,2,2021-07-01
Satuba,2021,9,1,2021-09-01
Satuba,2021,10,1,2021-10-01
Satuba,2022,1,1,2022-01-01
Satuba,2022,2,1,2022-02-01
Satuba,2022,5,2,2022-05-01
Satuba,2023,1,1,2023-01-01
Satuba,2023,2,1,2023-02-01
Satuba,2023,3,3,2023-03-01
Satuba,2023,4,4,2023-04-01
Satuba,2023,9,1,2023-09-01
Satuba,2024,3,1,2024-03-01
Satuba,2024,7,1,2024-07-01
Satuba,2024,9,1,2024-09-01
Satuba,2024,10,1,2024-10-01
Satuba,2025,3,1,2025-03-01
Satuba,2025,10,1,2025-10-01
Satuba,2026,2,1,2026-02-01
Satuba,2026,3,1,2026-03-01
Satuba,2026,4,1,2026-04-01
Senador Rui Palmeira,2012,3,1,2012-03-01
Senador Rui Palmeira,2012,6,2,2012-06-01
Senador Rui Palmeira,2012,8,1,2012-08-01
Senador Rui Palmeira,2013,4,1,2013-04-01
Senador Rui Palmeira,2013,11,1,2013-11-01
Senador Rui Palmeira,2014,2,1,2014-02-01
Senador Rui Palmeira,2014,10,1,2014-10-01
Senador Rui Palmeira,2014,12,2,2014-12-01
Senador Rui Palmeira,2015,3,1,2015-03-01
Senador Rui Palmeira,2015,7,2,2015-07-01
Senador Rui Palmeira,2016,10,1,2016-10-01
Senador Rui Palmeira,2016,12,1,2016-12-01
Senador Rui Palmeira,2017,10,2,2017-10-01
Senador Rui Palmeira,2018,1,1,2018-01-01
Senador Rui Palmeira,2018,2,1,2018-02-01
Senador Rui Palmeira,2018,9,3,2018-09-01
Senador Rui Palmeira,2018,11,1,2018-11-01
Senador Rui Palmeira,2019,4,1,2019-04-01
Senador Rui Palmeira,2019,9,1,2019-09-01
Senador Rui Palmeira,2019,11,1,2019-11-01
Senador Rui Palmeira,2020,2,1,2020-02-01
Senador Rui Palmeira,2020,3,2,2020-03-01
Senador Rui Palmeira,2020,4,1,2020-04-01
Senador Rui Palmeira,2020,7,1,2020-07-01
Senador Rui Palmeira,2021,5,1,2021-05-01
Senador Rui Palmeira,2021,9,3,2021-09-01
Senador Rui Palmeira,2022,1,1,2022-01-01
Senador Rui Palmeira,2022,2,1,2022-02-01
Senador Rui Palmeira,2022,9,1,2022-09-01
Senador Rui Palmeira,2022,10,1,2022-10-01
Senador Rui Palmeira,2022,11,1,2022-11-01
Senador Rui Palmeira,2023,1,1,2023-01-01
Senador Rui Palmeira,2024,1,1,2024-01-01
Senador Rui Palmeira,2025,8,1,2025-08-01
Senador Rui Palmeira,2025,9,1,2025-09-01
Senador Rui Palmeira,2025,10,3,2025-10-01
Senador Rui Palmeira,2026,2,2,2026-02-01
São Brás,2012,1,1,2012-01-01
São Brás,2012,9,1,2012-09-01
São Brás,2013,1,1,2013-01-01
São Brás,2014,3,1,2014-03-01
São Brás,2014,10,1,2014-10-01
São Brás,2015,5,1,2015-05-01
São Brás,2015,10,1,2015-10-01
São Brás,2016,4,1,2016-04-01
São Brás,2016,6,1,2016-06-01
São Brás,2017,3,1,2017-03-01
São Brás,2017,9,1,2017-09-01
São Brás,2018,12,1,2018-12-01
São Brás,2019,5,2,2019-05-01
São Brás,2019,12,1,2019-12-01
São Brás,2021,3,1,2021-03-01
São Brás,2022,1,1,2022-01-01
São Brás,2023,2,2,2023-02-01
São Brás,2023,12,1,2023-12-01
São Brás,2025,4,1,2025-04-01
São Brás,2025,12,1,2025-12-01
São Brás,2026,3,1,2026-03-01
São José da Laje,2012,1,1,2012-01-01
São José da Laje,2012,2,2,2012-02-01
São José da Laje,2012,3,1,2012-03-01
São José da Laje,2012,4,1,2012-04-01
São José da Laje,2012,5,2,2012-05-01
São José da Laje,2012,6,1,2012-06-01
São José da Laje,2012,9,2,2012-09-01
São José da Laje,2012,10,2,2012-10-01
São José da Laje,2012,11,3,2012-11-01
São José da Laje,2013,2,1,2013-02-01
São José da Laje,2013,4,1,2013-04-01
São José da Laje,2013,6,2,2013-06-01
São José da Laje,2013,7,1,2013-07-01
São José da Laje,2013,8,3,2013-08-01
São José da Laje,2013,9,3,2013-09-01
São José da Laje,2013,10,2,2013-10-01
São José da Laje,2013,11,3,2013-11-01
São José da Laje,2013,12,1,2013-12-01
São José da Laje,2014,1,4,2014-01-01
São José da Laje,2014,3,4,2014-03-01
São José da Laje,2014,4,4,2014-04-01
São José da Laje,2014,5,1,2014-05-01
São José da Laje,2014,6,2,2014-06-01
São José da Laje,2014,7,2,2014-07-01
São José da Laje,2014,8,2,2014-08-01
São José da Laje,2014,9,5,2014-09-01
São José da Laje,2014,11,3,2014-11-01
São José da Laje,2015,1,1,2015-01-01
São José da Laje,2015,3,3,2015-03-01
São José da Laje,2015,4,2,2015-04-01
São José da Laje,2015,5,2,2015-05-01
São José da Laje,2015,6,1,2015-06-01
São José da Laje,2015,7,2,2015-07-01
São José da Laje,2015,8,4,2015-08-01
São José da Laje,2015,9,1,2015-09-01
São José da Laje,2015,11,2,2015-11-01
São José da Laje,2016,3,3,2016-03-01
São José da Laje,2016,4,1,2016-04-01
São José da Laje,2016,5,1,2016-05-01
São José da Laje,2016,6,2,2016-06-01
São José da Laje,2016,10,2,2016-10-01
São José da Laje,2016,11,3,2016-11-01
São José da Laje,2016,12,1,2016-12-01
São José da Laje,2017,2,2,2017-02-01
São José da Laje,2017,3,3,2017-03-01
São José da Laje,2017,5,2,2017-05-01
São José da Laje,2017,9,4,2017-09-01
São José da Laje,2017,10,1,2017-10-01
São José da Laje,2018,2,2,2018-02-01
São José da Laje,2018,3,1,2018-03-01
São José da Laje,2018,5,1,2018-05-01
São José da Laje,2018,7,1,2018-07-01
São José da Laje,2018,11,2,2018-11-01
São José da Laje,2018,12,1,2018-12-01
São José da Laje,2019,2,1,2019-02-01
São José da Laje,2019,3,1,2019-03-01
São José da Laje,2019,4,1,2019-04-01
São José da Laje,2019,7,1,2019-07-01
São José da Laje,2019,11,1,2019-11-01
São José da Laje,2019,12,1,2019-12-01
São José da Laje,2020,3,1,2020-03-01
São José da Laje,2020,4,1,2020-04-01
São José da Laje,2020,6,1,2020-06-01
São José da Laje,2020,7,1,2020-07-01
São José da Laje,2020,9,4,2020-09-01
São José da Laje,2020,10,1,2020-10-01
São José da Laje,2020,11,1,2020-11-01
São José da Laje,2021,1,2,2021-01-01
São José da Laje,2021,4,1,2021-04-01
São José da Laje,2021,5,1,2021-05-01
São José da Laje,2021,7,1,2021-07-01
São José da Laje,2021,8,1,2021-08-01
São José da Laje,2021,10,1,2021-10-01
São José da Laje,2021,12,1,2021-12-01
São José da Laje,2022,2,1,2022-02-01
São José da Laje,2022,3,1,2022-03-01
São José da Laje,2022,5,2,2022-05-01
São José da Laje,2022,8,1,2022-08-01
São José da Laje,2022,9,1,2022-09-01
São José da Laje,2022,12,1,2022-12-01
São José da Laje,2023,2,1,2023-02-01
São José da Laje,2023,4,1,2023-04-01
São José da Laje,2023,5,2,2023-05-01
São José da Laje,2023,7,2,2023-07-01
São José da Laje,2023,8,3,2023-08-01
São José da Laje,2023,11,1,2023-11-01
São José da Laje,2024,4,1,2024-04-01
São José da Laje,2024,9,1,2024-09-01
São José da Laje,2026,2,1,2026-02-01
São José da Laje,2026,4,1,2026-04-01
São José da Tapera,2012,2,2,2012-02-01
São José da Tapera,2012,3,2,2012-03-01
São José da Tapera,2012,4,1,2012-04-01
São José da Tapera,2012,5,1,2012-05-01
São José da Tapera,2012,6,1,2012-06-01
São José da Tapera,2012,7,3,2012-07-01
São José da Tapera,2012,8,1,2012-08-01
São José da Tapera,2012,9,1,2012-09-01
São José da Tapera,2012,11,1,2012-11-01
São José da Tapera,2013,1,3,2013-01-01
São José da Tapera,2013,2,1,2013-02-01
São José da Tapera,2013,3,1,2013-03-01
São José da Tapera,2013,4,4,2013-04-01
São José da Tapera,2013,7,2,2013-07-01
São José da Tapera,2013,9,2,2013-09-01
São José da Tapera,2013,10,3,2013-10-01
São José da Tapera,2013,11,1,2013-11-01
São José da Tapera,2013,12,1,2013-12-01
São José da Tapera,2014,1,1,2014-01-01
São José da Tapera,2014,4,1,2014-04-01
São José da Tapera,2014,7,1,2014-07-01
São José da Tapera,2014,8,1,2014-08-01
São José da Tapera,2014,9,1,2014-09-01
São José da Tapera,2014,11,3,2014-11-01
São José da Tapera,2014,12,2,2014-12-01
São José da Tapera,2015,1,5,2015-01-01
São José da Tapera,2015,2,2,2015-02-01
São José da Tapera,2015,3,2,2015-03-01
São José da Tapera,2015,4,3,2015-04-01
São José da Tapera,2015,6,1,2015-06-01
São José da Tapera,2015,7,1,2015-07-01
São José da Tapera,2015,8,1,2015-08-01
São José da Tapera,2015,9,3,2015-09-01
São José da Tapera,2015,10,1,2015-10-01
São José da Tapera,2015,12,3,2015-12-01
São José da Tapera,2016,1,1,2016-01-01
São José da Tapera,2016,2,2,2016-02-01
São José da Tapera,2016,3,1,2016-03-01
São José da Tapera,2016,4,4,2016-04-01
São José da Tapera,2016,5,3,2016-05-01
São José da Tapera,2016,6,1,2016-06-01
São José da Tapera,2016,8,4,2016-08-01
São José da Tapera,2016,9,1,2016-09-01
São José da Tapera,2016,11,1,2016-11-01
São José da Tapera,2016,12,1,2016-12-01
São José da Tapera,2017,2,3,2017-02-01
São José da Tapera,2017,4,2,2017-04-01
São José da Tapera,2017,5,2,2017-05-01
São José da Tapera,2017,7,1,2017-07-01
São José da Tapera,2017,11,1,2017-11-01
São José da Tapera,2017,12,1,2017-12-01
São José da Tapera,2018,1,1,2018-01-01
São José da Tapera,2018,2,1,2018-02-01
São José da Tapera,2018,5,1,2018-05-01
São José da Tapera,2018,7,2,2018-07-01
São José da Tapera,2018,8,3,2018-08-01
São José da Tapera,2018,10,2,2018-10-01
São José da Tapera,2018,12,2,2018-12-01
São José da Tapera,2019,3,3,2019-03-01
São José da Tapera,2019,6,1,2019-06-01
São José da Tapera,2019,8,1,2019-08-01
São José da Tapera,2019,10,1,2019-10-01
São José da Tapera,2019,11,1,2019-11-01
São José da Tapera,2019,12,3,2019-12-01
São José da Tapera,2020,2,1,2020-02-01
São José da Tapera,2020,5,1,2020-05-01
São José da Tapera,2020,6,1,2020-06-01
São José da Tapera,2020,7,1,2020-07-01
São José da Tapera,2020,8,1,2020-08-01
São José da Tapera,2020,10,1,2020-10-01
São José da Tapera,2020,12,2,2020-12-01
São José da Tapera,2021,1,1,2021-01-01
São José da Tapera,2021,4,1,2021-04-01
São José da Tapera,2021,5,2,2021-05-01
São José da Tapera,2021,11,1,2021-11-01
São José da Tapera,2021,12,1,2021-12-01
São José da Tapera,2022,4,1,2022-04-01
São José da Tapera,2022,5,1,2022-05-01
São José da Tapera,2022,6,1,2022-06-01
São José da Tapera,2022,7,1,2022-07-01
São José da Tapera,2022,10,1,2022-10-01
São José da Tapera,2022,11,2,2022-11-01
São José da Tapera,2022,12,2,2022-12-01
São José da Tapera,2023,2,1,2023-02-01
São José da Tapera,2023,5,2,2023-05-01
São José da Tapera,2023,6,3,2023-06-01
São José da Tapera,2023,9,1,2023-09-01
São José da Tapera,2023,12,1,2023-12-01
São José da Tapera,2024,1,2,2024-01-01
São José da Tapera,2024,9,1,2024-09-01
São José da Tapera,2024,10,1,2024-10-01
São José da Tapera,2024,11,2,2024-11-01
São José da Tapera,2024,12,1,2024-12-01
São José da Tapera,2025,2,1,2025-02-01
São José da Tapera,2025,5,1,2025-05-01
São José da Tapera,2025,7,1,2025-07-01
São José da Tapera,2026,1,1,2026-01-01
São Luís do Quitunde,2012,1,3,2012-01-01
São Luís do Quitunde,2012,2,2,2012-02-01
São Luís do Quitunde,2012,3,3,2012-03-01
São Luís do Quitunde,2012,4,1,2012-04-01
São Luís do Quitunde,2012,6,2,2012-06-01
São Luís do Quitunde,2012,9,1,2012-09-01
São Luís do Quitunde,2012,11,3,2012-11-01
São Luís do Quitunde,2013,1,1,2013-01-01
São Luís do Quitunde,2013,3,2,2013-03-01
São Luís do Quitunde,2013,4,2,2013-04-01
São Luís do Quitunde,2013,5,3,2013-05-01
São Luís do Quitunde,2013,6,2,2013-06-01
São Luís do Quitunde,2013,7,1,2013-07-01
São Luís do Quitunde,2013,8,3,2013-08-01
São Luís do Quitunde,2013,9,1,2013-09-01
São Luís do Quitunde,2013,10,3,2013-10-01
São Luís do Quitunde,2013,11,1,2013-11-01
São Luís do Quitunde,2013,12,1,2013-12-01
São Luís do Quitunde,2014,2,2,2014-02-01
São Luís do Quitunde,2014,3,2,2014-03-01
São Luís do Quitunde,2014,4,3,2014-04-01
São Luís do Quitunde,2014,5,1,2014-05-01
São Luís do Quitunde,2014,7,1,2014-07-01
São Luís do Quitunde,2014,10,1,2014-10-01
São Luís do Quitunde,2014,12,1,2014-12-01
São Luís do Quitunde,2015,1,1,2015-01-01
São Luís do Quitunde,2015,2,4,2015-02-01
São Luís do Quitunde,2015,3,3,2015-03-01
São Luís do Quitunde,2015,5,1,2015-05-01
São Luís do Quitunde,2015,7,2,2015-07-01
São Luís do Quitunde,2015,8,4,2015-08-01
São Luís do Quitunde,2015,9,1,2015-09-01
São Luís do Quitunde,2015,10,1,2015-10-01
São Luís do Quitunde,2015,11,4,2015-11-01
São Luís do Quitunde,2015,12,3,2015-12-01
São Luís do Quitunde,2016,1,1,2016-01-01
São Luís do Quitunde,2016,2,6,2016-02-01
São Luís do Quitunde,2016,3,1,2016-03-01
São Luís do Quitunde,2016,4,1,2016-04-01
São Luís do Quitunde,2016,5,2,2016-05-01
São Luís do Quitunde,2016,6,1,2016-06-01
São Luís do Quitunde,2016,7,1,2016-07-01
São Luís do Quitunde,2016,8,2,2016-08-01
São Luís do Quitunde,2016,9,1,2016-09-01
São Luís do Quitunde,2016,10,2,2016-10-01
São Luís do Quitunde,2016,11,1,2016-11-01
São Luís do Quitunde,2016,12,2,2016-12-01
São Luís do Quitunde,2017,2,1,2017-02-01
São Luís do Quitunde,2017,3,2,2017-03-01
São Luís do Quitunde,2017,4,2,2017-04-01
São Luís do Quitunde,2017,9,1,2017-09-01
São Luís do Quitunde,2017,10,2,2017-10-01
São Luís do Quitunde,2017,11,2,2017-11-01
São Luís do Quitunde,2017,12,1,2017-12-01
São Luís do Quitunde,2018,1,2,2018-01-01
São Luís do Quitunde,2018,2,2,2018-02-01
São Luís do Quitunde,2018,4,2,2018-04-01
São Luís do Quitunde,2018,5,2,2018-05-01
São Luís do Quitunde,2018,6,1,2018-06-01
São Luís do Quitunde,2018,7,1,2018-07-01
São Luís do Quitunde,2018,10,3,2018-10-01
São Luís do Quitunde,2018,11,3,2018-11-01
São Luís do Quitunde,2019,1,1,2019-01-01
São Luís do Quitunde,2019,2,1,2019-02-01
São Luís do Quitunde,2019,5,1,2019-05-01
São Luís do Quitunde,2019,7,1,2019-07-01
São Luís do Quitunde,2019,10,1,2019-10-01
São Luís do Quitunde,2019,11,1,2019-11-01
São Luís do Quitunde,2019,12,5,2019-12-01
São Luís do Quitunde,2020,1,1,2020-01-01
São Luís do Quitunde,2020,4,10,2020-04-01
São Luís do Quitunde,2020,5,1,2020-05-01
São Luís do Quitunde,2020,7,1,2020-07-01
São Luís do Quitunde,2020,8,4,2020-08-01
São Luís do Quitunde,2020,9,1,2020-09-01
São Luís do Quitunde,2020,11,2,2020-11-01
São Luís do Quitunde,2021,1,1,2021-01-01
São Luís do Quitunde,2021,2,2,2021-02-01
São Luís do Quitunde,2021,3,1,2021-03-01
São Luís do Quitunde,2021,4,1,2021-04-01
São Luís do Quitunde,2021,5,1,2021-05-01
São Luís do Quitunde,2021,6,3,2021-06-01
São Luís do Quitunde,2021,8,1,2021-08-01
